22.5			0.1			1250.22			121.838			0			0			0			0			148444			0			0
22.6			0.1			1262.43			122.425			0			0			0			0			149879			0			0
22.7			0.1			1274.7			123.012			0			0			0			0			151320			0			0
22.8			0.1			1287.03			123.599			0			0			0			0			152768			0			0
22.9			0.1			1299.42			124.186			0			0			0			0			154222			0			0
23			0.1			1311.87			124.773			0			0			0			0			155683			0			0
23.1			0.1			1324.38			125.36			0			0			0			0			157150			0			0
23.2			0.1			1336.94			125.946			0			0			0			0			158624			0			0
23.3			0.1			1349.56			126.533			0			0			0			0			160105			0			0
23.4			0.1			1362.25			127.119			0			0			0			0			161592			0			0
23.5			0.1			1374.99			127.705			0			0			0			0			163086			0			0
23.6			0.1			1387.79			128.291			0			0			0			0			164586			0			0
23.7			0.1			1400.65			128.877			0			0			0			0			166093			0			0
23.8			0.1			1413.56			129.463			0			0			0			0			167606			0			0
23.9			0.1			1426.54			130.048			0			0			0			0			169126			0			0
24			0.1			1439.57			130.634			0			0			0			0			170652			0			0
24.1			0.1			1452.67			131.219			0			0			0			0			172185			0			0
24.2			0.1			1465.82			131.805			0			0			0			0			173725			0			0
24.3			0.1			1479.03			132.39			0			0			0			0			175271			0			0
24.4			0.1			1492.29			132.975			0			0			0			0			176823			0			0
24.5			0.1			1505.62			133.56			0			0			0			0			178382			0			0
24.6			0.1			1519.01			134.144			0			0			0			0			179947			0			0
24.7			0.1			1532.45			134.729			0			0			0			0			181519			0			0
24.8			0.1			1545.95			135.313			0			0			0			0			183097			0			0
24.9			0.1			1559.51			135.898			0			0			0			0			184682			0			0
25			0.1			1573.13			136.482			0			0			0			0			186273			0			0
25.1			0.1			1586.81			137.066			0			0			0			0			187871			0			0
25.2			0.1			1600.55			137.65			0			0			0			0			189475			0			0
25.3			0.1			1614.34			138.234			0			0			0			0			191086			0			0
25.4			0.1			1628.19			138.817			0			0			0			0			192703			0			0
25.5			0.1			1642.1			139.401			0			0			0			0			194326			0			0
25.6			0.1			1656.07			139.984			0			0			0			0			195956			0			0
25.7			0.1			1670.1			140.567			0			0			0			0			197592			0			0
25.8			0.1			1684.19			141.151			0			0			0			0			199235			0			0
25.9			0.1			1698.33			141.733			0			0			0			0			200884			0			0
26			0.1			1712.53			142.316			0			0			0			0			202539			0			0
26.1			0.1			1726.79			142.899			0			0			0			0			204201			0			0
26.2			0.1			1741.11			143.481			0			0			0			0			205869			0			0
26.3			0.1			1755.49			144.064			0			0			0			0			207544			0			0
26.4			0.1			1769.92			144.646			0			0			0			0			209225			0			0
26.5			0.1			1784.42			145.228			0			0			0			0			210912			0			0
26.6			0.1			1798.97			145.81			0			0			0			0			212606			0			0
26.7			0.1			1813.58			146.392			0			0			0			0			214306			0			0
26.8			0.1			1828.25			146.973			0			0			0			0			216012			0			0
26.9			0.1			1842.98			147.555			0			0			0			0			217725			0			0
27			0.1			1857.76			148.136			0			0			0			0			219444			0			0
27.1			0.1			1872.6			148.718			0			0			0			0			221169			0			0
27.2			0.1			1887.5			149.299			0			0			0			0			222901			0			0
27.3			0.1			1902.46			149.88			0			0			0			0			224639			0			0
27.4			0.1			1917.48			150.46			0			0			0			0			226383			0			0
27.5			0.1			1932.55			151.041			0			0			0			0			228133			0			0
27.6			0.1			1947.69			151.621			0			0			0			0			229890			0			0
27.7			0.1			1962.88			152.202			0			0			0			0			231653			0			0
27.8			0.1			1978.13			152.782			0			0			0			0			233423			0			0
27.9			0.1			1993.43			153.362			0			0			0			0			235198			0			0
28			0.1			2008.8			153.942			0			0			0			0			236980			0			0
28.1			0.1			2024.22			154.521			0			0			0			0			238769			0			0
28.2			0.1			2039.7			155.101			0			0			0			0			240563			0			0
28.3			0.1			2055.24			155.68			0			0			0			0			242364			0			0
28.4			0.1			2070.84			156.26			0			0			0			0			244170			0			0
28.5			0.1			2086.5			156.839			0			0			0			0			245984			0			0
28.6			0.1			2102.21			157.418			0			0			0			0			247803			0			0
28.7			0.1			2117.98			157.996			0			0			0			0			249628			0			0
28.8			0.1			2133.81			158.575			0			0			0			0			251460			0			0
28.9			0.1			2149.69			159.153			0			0			0			0			253298			0			0
29			0.1			2165.64			159.732			0			0			0			0			255142			0			0
29.1			0.1			2181.64			160.31			0			0			0			0			256992			0			0
29.2			0.1			2197.7			160.888			0			0			0			0			258849			0			0
29.3			0.1			2213.82			161.466			0			0			0			0			260712			0			0
29.4			0.1			2229.99			162.043			0			0			0			0			262580			0			0
